Code postal 2022;Libellé poste;Code géographique PMSI 2022;latitude;longitude
71530;CHAMPFORGEUIL;71530;46.8342;4.855975
71540;IGORNAY;71540;47.0406;4.287785714285714
71550;ANOST;71550;47.0773;4.1277
71570;LA CHAPELLE-DE-GUINCHAY;71570;46.2455;4.74153
71580;SAGY;71580;46.6911;5.3500375
71590;GERGY;71590;46.8756;4.9544
71600;PARAY-LE-MONIAL;71600;46.4115;4.09822
71620;SAINT-MARTIN-EN-BRESSE;71620;46.8173;5.029475
71640;GIVRY;71640;46.8087;4.71201
71670;LE BREUIL;71670;46.8065;4.4792
71680;CRÊCHES-SUR-SAÔNE;71680;46.2733;4.77755
71700;TOURNUS;71700;46.5146;4.866099999999999
71710;MONTCENIS;71710;46.8367;4.36004
71740;SAINT-MAURICE-LÈS-CHÂTEAUNEUF;71740;46.203;4.24568
71760;ISSY-L'ÉVÊQUE;71760;46.7076;3.920075
71800;LA CLAYETTE;71800;46.3298;4.285940909090909
71850;CHARNAY-LÈS-MÂCON;71850;46.3075;4.7848
71870;HURIGNY;71870;46.3472;4.801550000000001
71880;CHÂTENOY-LE-ROYAL;71880;46.798;4.8119
71960;PRISSÉ;71960;46.3213;4.717325
71990;LA GRANDE-VERRIÈRE;71990;46.8786;4.1066
72000;LE MANS;72000;48.0021;0.2025
72100;LE MANS;72000;48.0021;0.2025
72110;BONNÉTABLE;72110;48.2045;0.4220375
72120;SAINT-CALAIS;72120;47.8875;0.71353
72130;FRESNAY-SUR-SARTHE;72130;48.2456;-0.0039533333333333
72140;SILLÉ-LE-GUILLAUME;72140;48.1937;-0.13115
72150;LE GRAND-LUCÉ;72150;47.8255;0.5128
72160;CONNERRÉ;72160;48.1131;0.52139
72170;BEAUMONT-SUR-SARTHE;72170;48.2308;0.1080066666666666
72190;COULAINES;72190;48.076;0.20655
72200;LA FLÈCHE;72200;47.6982;-0.1106125
72210;LA SUZE-SUR-SARTHE;72210;47.95;0.022925
72220;ÉCOMMOY;72220;47.8331;0.2639249999999999
72230;ARNAGE;72230;47.945;0.2061
72240;CONLIE;72240;48.1052;-0.0169916666666666
72250;PARIGNÉ-L'ÉVÊQUE;72250;47.9368;0.3716333333333333
72260;MAROLLES-LES-BRAULTS;72260;48.2742;0.3012692307692308
72270;MALICORNE-SUR-SARTHE;72270;47.7879;-0.0668625
72290;BALLON-SAINT MARS;72290;48.2079;0.2437444444444444
72300;SABLÉ-SUR-SARTHE;72300;47.9018;-0.3020384615384615
72310;BESSÉ-SUR-BRAYE;72310;47.8;0.6973666666666668
72320;VIBRAYE;72320;48.1746;0.758676923076923
72330;CÉRANS-FOULLETOURTE;72330;47.8104;0.0977
72340;LOIR EN VALLÉE;72340;47.71;0.5719000000000001
72350;BRÛLON;72350;47.9194;-0.243125
72360;MAYET;72360;47.7332;0.2632
72370;LE BREIL-SUR-MÉRIZE;72370;48.0198;0.4600799999999999
72380;SAINTE-JAMME-SUR-SARTHE;72380;48.1508;0.1654857142857143
72390;DOLLON;72390;48.0396;0.62038
72400;LA FERTÉ-BERNARD;72400;48.1704;0.619307142857143
72430;NOYEN-SUR-SARTHE;72430;47.8883;-0.1275
72440;BOULOIRE;72440;48.0184;0.5491428571428572
72450;MONTFORT-LE-GESNOIS;72450;48.0785;0.4106499999999999
72460;SAVIGNÉ-L'ÉVÊQUE;72460;48.1079;0.3302
72470;CHAMPAGNÉ;72470;48.0305;0.3506333333333333
72500;MONTVAL-SUR-LOIR;72500;47.6127;0.40092
72510;PONTVALLAIN;72510;47.7849;0.14538
72530;YVRÉ-L'ÉVÊQUE;72530;48.0151;0.269
72540;LOUÉ;72540;48.0204;-0.1166307692307692
72550;COULANS-SUR-GÉE;72550;48.0214;0.0395999999999999
72560;CHANGÉ;72560;47.9871;0.2828
72600;MAMERS;72600;48.3388;0.3077115384615385
72610;SAINT-PATERNE - LE CHEVAIN;72610;48.3112;0.1416315789473684
72650;LA BAZOGE;72650;48.0646;0.1399166666666666
72700;ALLONNES;72700;48.0063;0.1233833333333333
72800;LE LUDE;72800;47.6465;0.1642222222222222
73000;CHAMBÉRY;73000;45.5756;5.92435
73100;AIX-LES-BAINS;73100;45.7231;5.950481818181817
73110;VALGELON-LA ROCHETTE;73110;45.4426;6.13754
73120;COURCHEVEL;73120;45.4458;6.6325
73130;SAINT-ÉTIENNE-DE-CUINES;73130;45.2944;6.300545454545454
73140;SAINT-MICHEL-DE-MAURIENNE;73140;45.2201;6.479475000000001
73150;VAL-D'ISÈRE;73150;45.4514;6.9745
73160;COGNIN;73160;45.5595;5.854985714285713
73170;YENNE;73170;45.6437;5.772269230769231
73190;CHALLES-LES-EAUX;73190;45.5674;5.995571428571429
73200;ALBERTVILLE;73200;45.6865;6.373445454545455
73210;AIME-LA-PLAGNE;73210;45.5556;6.676245454545454
73220;VAL-D'ARC;73220;45.5439;6.2931083333333335
73230;SAINT-ALBAN-LEYSSE;73230;45.6202;5.986466666666668
73240;SAINT-GENIX-LES-VILLAGES;73240;45.5951;5.689285714285715
73250;SAINT-PIERRE-D'ALBIGNY;73250;45.5563;6.164166666666667
73260;GRAND-AIGUEBLANCHE;73260;45.4899;6.456342857142857
73270;BEAUFORT;73C02;45.7191;6.556699999999999
73290;LA MOTTE-SERVOLEX;73290;45.597;5.8672
73300;SAINT-JEAN-DE-MAURIENNE;73C05;45.2448;6.337841666666667
73310;CHINDRIEUX;73310;45.8195;5.826333333333333
73320;TIGNES;73320;45.496;6.9246
73330;LE PONT-DE-BEAUVOISIN;73330;45.5474;5.69545
73340;LESCHERAINES;73340;45.7008;6.094462500000001
73350;BOZEL;73C03;45.4255;6.638039999999999
73360;LES ÉCHELLES;73360;45.4915;5.7567
73370;LE BOURGET-DU-LAC;73370;45.7062;5.854299999999999
73390;CHAMOUX-SUR-GELON;73390;45.5077;6.2002
73400;UGINE;73400;45.7576;6.433133333333333
73410;ENTRELACS;73410;45.7864;5.939855555555556
73420;DRUMETTAZ-CLARAFOND;73420;45.6187;5.9113500000000005
73440;LES BELLEVILLE;73440;45.3803;6.498200000000001
73450;VALLOIRE;73450;45.1654;6.4555
73460;FRONTENEX;73460;45.6417;6.30363
73470;NOVALAISE;73470;45.5948;5.76784
73480;VAL-CENIS;73C07;45.2895;6.9563500000000005
73490;LA RAVOIRE;73490;45.5627;5.9583
73500;MODANE;73C07;45.195;6.714150000000001
73520;SAINT-BÉRON;73520;45.525;5.7343
73530;SAINT-SORLIN-D'ARVES;73C05;45.2167;6.2792
73540;LA BÂTHIE;73540;45.6138;6.44265
73550;LES ALLUES;73550;45.4326;6.5556
73570;BRIDES-LES-BAINS;73C04;45.453;6.5683
73590;FLUMET;73590;45.7952;6.50275
73600;MOÛTIERS;73C04;45.3803;6.54327
73610;SAINT-ALBAN-DE-MONTBEL;73610;45.534;5.78334
73620;HAUTELUCE;73C02;45.7491;6.5814
73630;LE CHÂTELARD;73630;45.6861;6.158433333333334
73640;SAINTE-FOY-TARENTAISE;73640;45.5907;6.880050000000001
73660;SAINT-RÉMY-DE-MAURIENNE;73660;45.4167;6.277766666666667
73670;ENTREMONT-LE-VIEUX;73670;45.4146;5.863366666666667
73700;BOURG-SAINT-MAURICE;73700;45.6117;6.786175
73710;PRALOGNAN-LA-VANOISE;73C03;45.3828;6.7188
73720;QUEIGE;73C01;45.7193;6.4595
73730;CEVINS;73730;45.5914;6.446633333333334
73790;TOURS-EN-SAVOIE;73C01;45.6536;6.4413
73800;MONTMÉLIAN;73800;45.4921;6.0655
73870;SAINT-JULIEN-MONT-DENIS;73870;45.2333;6.4
74000;ANNECY;74C02;45.9088;6.1256
74100;ANNEMASSE;74100;46.1952;6.24655
74110;MORZINE;74110;46.1815;6.683825
74120;MEGÈVE;74120;45.8568;6.6029333333333335
74130;BONNEVILLE;74130;46.1194;6.413255555555556
74140;DOUVAINE;74140;46.3665;6.316484615384615
74150;RUMILLY;74150;45.9333;5.950722222222222
74160;SAINT-JULIEN-EN-GENEVOIS;74160;46.0925;6.1037333333333335
74170;SAINT-GERVAIS-LES-BAINS;74170;45.8913;6.72275
74190;PASSY;74190;45.9234;6.7062
74200;THONON-LES-BAINS;74200;46.3161;6.512860000000001
74210;FAVERGES-SEYTHENEX;74210;45.8403;6.275976923076923
74220;LA CLUSAZ;74220;45.9067;6.4345
74230;THÔNES;74230;45.9011;6.32655
74240;GAILLARD;74240;46.1853;6.2069
74250;VIUZ-EN-SALLAZ;74250;46.1331;6.393825
74260;LES GETS;74260;46.1552;6.6649
74270;FRANGY;74270;45.9645;5.936458823529412
74290;VEYRIER-DU-LAC;74290;45.8902;6.208616666666667
74300;CLUSES;74300;46.0747;6.591742857142857
74310;LES HOUCHES;74310;45.8927;6.78425
74320;SEVRIER;74320;45.7736;6.13275
74330;POISY;74C02;45.9936;6.049033333333333
74340;SAMOËNS;74340;46.0828;6.7265
74350;CRUSEILLES;74350;46.0298;6.111592307692307
74360;ABONDANCE;74360;46.2787;6.712125
74370;FILLIÈRE;74C02;45.9775;6.150655555555556
74380;CRANVES-SALES;74380;46.188;6.30156
74390;CHÂTEL;74390;46.265;6.8403
74400;CHAMONIX-MONT-BLANC;74400;45.9238;6.8693
74410;SAINT-JORIOZ;74410;45.8255;6.1693
74420;BOËGE;74420;46.2486;6.398771428571429
74430;SAINT-JEAN-D'AULPS;74430;46.2623;6.628975
74440;TANINGES;74440;46.0981;6.62324
74450;LE GRAND-BORNAND;74450;45.9231;6.4213000000000005
74460;MARNAZ;74460;46.0636;6.5265
74470;BELLEVAUX;74470;46.3016;6.531933333333334
74490;SAINT-JEOIRE;74490;46.1733;6.479400000000001
74500;ÉVIAN-LES-BAINS;74500;46.4011;6.64264375
74520;VALLEIRY;74520;46.089;5.957914285714286
74540;ALBY-SUR-CHÉRAN;74540;45.766;6.029272727272727
74550;PERRIGNIER;74550;46.3133;6.4568
74560;MONNETIER-MORNEX;74560;46.1603;6.20515
74570;GROISY;74C02;45.9783;6.217075
74580;VIRY;74580;46.1129;6.0381
74600;QUINTAL;74C02;45.8855;6.071833333333333
74650;CHAVANOD;74650;45.89;6.0393
74660;VALLORCINE;74C01;46.0334;6.9319
74700;SALLANCHES;74700;45.9442;6.6299
74740;SIXT-FER-À-CHEVAL;74C01;46.0548;6.7744
74800;LA ROCHE-SUR-FORON;74800;46.107;6.31907
74890;BONS-EN-CHABLAIS;74890;46.272;6.399475
74910;SEYSSEL;74910;46.0594;5.8304
74920;COMBLOUX;74920;45.8979;6.6442
74930;REIGNIER-ÉSERY;74930;46.0932;6.269925
74940;ANNECY;74C02;45.9197;6.1439
74950;SCIONZIER;74950;46.0601;6.5433
74960;ANNECY;74C02;45.9184;6.097099999999999
74970;MARIGNIER;74970;46.0901;6.5
75001;PARIS 1ER ARRONDISSEMENT;75001;48.8534;2.34525
75002;PARIS 2E ARRONDISSEMENT;75002;48.8534;2.3457
75003;PARIS 3E ARRONDISSEMENT;75003;48.8637;2.35515
75004;PARIS 4E ARRONDISSEMENT;75004;48.8534;2.34975
75005;PARIS 5E ARRONDISSEMENT;75005;48.8534;2.34795
75006;PARIS 6E ARRONDISSEMENT;75006;48.8493;2.3394000000000004
75007;PARIS 7E ARRONDISSEMENT;75007;48.8534;2.3349
75008;PARIS 8E ARRONDISSEMENT;75008;48.8763;2.33355
75009;PARIS 9E ARRONDISSEMENT;75009;48.8534;2.3443500000000004
75010;PARIS 10E ARRONDISSEMENT;75010;48.8534;2.35245
75011;PARIS 11E ARRONDISSEMENT;75011;48.8534;2.3641500000000004
75012;PARIS 12E ARRONDISSEMENT;75012;48.8534;2.3682
75013;PARIS 13E ARRONDISSEMENT;75013;48.8322;2.35245
75014;PARIS 14E ARRONDISSEMENT;75014;48.8534;2.3376
75015;PARIS 15E ARRONDISSEMENT;75015;48.8534;2.3245500000000003
75016;PARIS 16E ARRONDISSEMENT;75016;48.8534;2.31285
75017;PARIS 17E ARRONDISSEMENT;75017;48.8835;2.33535
75018;PARIS 18E ARRONDISSEMENT;75018;48.8534;2.3466
75019;PARIS 19E ARRONDISSEMENT;75019;48.8534;2.3655
75020;PARIS 20E ARRONDISSEMENT;75020;48.8534;2.3736
75116;PARIS 16E ARRONDISSEMENT;75016;48.8637;2.2769
76000;ROUEN;76000;49.4431;1.0993
76100;ROUEN;76000;49.4431;1.0993
76110;GODERVILLE;76110;49.6512;0.4064227272727272
76111;YPORT;76111;49.7392;0.3099666666666666
76113;SAHURS;76113;49.3586;0.9505333333333332
76116;BLAINVILLE-CREVON;76116;49.4592;1.317611111111111
76117;INCHEVILLE;76117;50.0124;1.4944
76119;VARENGEVILLE-SUR-MER;76119;49.9093;0.97085
76120;LE GRAND-QUEVILLY;76120;49.4008;1.0458
76130;MONT-SAINT-AIGNAN;76130;49.4631;1.0936
76133;ÉPOUVILLE;76133;49.5958;0.2231
76140;LE PETIT-QUEVILLY;76140;49.4134;1.0615
76150;MAROMME;76150;49.5046;1.0104666666666666
76160;DARNÉTAL;76160;49.4167;1.1982363636363635
76170;PORT-JÉRÔME-SUR-SEINE;76C03;49.5369;0.5497083333333334
76190;YVETOT;76190;49.6409;0.7648600000000001
76200;DIEPPE;76C02;49.9216;1.0777
76210;BOLBEC;76210;49.6217;0.4912625
76220;GOURNAY-EN-BRAY;76220;49.4239;1.6674722222222222
76230;BOIS-GUILLAUME;76230;49.4983;1.155
76240;LE MESNIL-ESNARD;76240;49.4273;1.1383
76250;DÉVILLE-LÈS-ROUEN;76250;49.4694;1.0521
76260;EU;76260;49.9887;1.4272294117647055
76270;NEUFCHÂTEL-EN-BRAY;76270;49.7268;1.4710347826086956
76280;CRIQUETOT-L'ESNEVAL;76280;49.6325;0.234625
76290;MONTIVILLIERS;76290;49.536;0.18624
76300;SOTTEVILLE-LÈS-ROUEN;76300;49.4097;1.0901
76310;SAINTE-ADRESSE;76310;49.5089;0.0845
76320;CAUDEBEC-LÈS-ELBEUF;76320;49.279;1.0325
76330;PETIVILLE;76C03;49.4892;0.59792
76340;BLANGY-SUR-BRESLE;76340;49.8929;1.6015842105263158
76350;OISSEL;76350;49.3331;1.0941
76360;BARENTIN;76360;49.5299;0.940625
76370;PETIT-CAUX;76C02;49.9565;1.1617
76380;CANTELEU;76380;49.4407;1.0094333333333332
76390;AUMALE;76390;49.8079;1.6727
76400;FÉCAMP;76400;49.7745;0.398325
76410;SAINT-AUBIN-LÈS-ELBEUF;76410;49.3191;1.07056
76420;BIHOREL;76420;49.4547;1.1223
76430;SAINT-ROMAIN-DE-COLBOSC;76430;49.5059;0.35676875
76440;FORGES-LES-EAUX;76440;49.6081;1.5550772727272728
76450;CANY-BARVILLE;76450;49.7888;0.634276
76460;SAINT-VALERY-EN-CAUX;76C01;49.8228;0.7354307692307693
76470;LE TRÉPORT;76470;50.0598;1.3758
76480;DUCLAIR;76480;49.5024;0.8801083333333333
76490;RIVES-EN-SEINE;76490;49.5558;0.69086
76500;ELBEUF;76500;49.2867;0.9847666666666668
76510;SAINT-NICOLAS-D'ALIERMONT;76510;49.8786;1.240911111111111
76520;FRANQUEVILLE-SAINT-PIERRE;76520;49.401;1.2034454545454545
76530;GRAND-COURONNE;76530;49.3432;0.93214
76540;ANGERVILLE-LA-MARTEL;76540;49.6898;0.5235210526315789
76550;OFFRANVILLE;76550;49.8422;1.058425
76560;DOUDEVILLE;76560;49.7301;0.7874800000000001
76570;PAVILLY;76570;49.6345;0.9546333333333332
76580;LE TRAIT;76580;49.4689;0.8163
76590;LONGUEVILLE-SUR-SCIE;76590;49.8092;1.1193652173913045
76600;LE HAVRE;76600;49.4938;0.1077
76610;LE HAVRE;76600;49.4938;0.1077
76620;LE HAVRE;76600;49.4938;0.1077
76630;ENVERMEU;76C02;49.9569;1.288152380952381
76640;TERRES-DE-CAUX;76640;49.6679;0.6035611111111111
76650;PETIT-COURONNE;76650;49.3833;1.0167
76660;LONDINIÈRES;76660;49.827;1.4102176470588237
76680;SAINT-SAËNS;76680;49.6387;1.2993823529411763
76690;FONTAINE-LE-BOURG;76690;49.6;1.1612235294117648
76700;GONFREVILLE-L'ORCHER;76700;49.503;0.24308
76710;MONTVILLE;76710;49.55;1.076425
76720;VAL-DE-SCIE;76720;49.7249;1.12565
76730;BACQUEVILLE-EN-CAUX;76730;49.7795;0.9602409090909092
76740;FONTAINE-LE-DUN;76740;49.7767;0.8395
76750;BUCHY;76750;49.5392;1.348038888888889
76760;YERVILLE;76760;49.6926;0.9080090909090908
76770;MALAUNAY;76770;49.5271;1.0526333333333333
76780;CROISY-SUR-ANDELLE;76780;49.5305;1.47144
76790;ÉTRETAT;76790;49.6986;0.25625
76800;SAINT-ÉTIENNE-DU-ROUVRAY;76800;49.3779;1.1047
76810;LUNERAY;76810;49.8103;0.9069
76840;SAINT-MARTIN-DE-BOSCHERVILLE;76840;49.4789;0.9600666666666666
76850;BOSC-LE-HARD;76850;49.6796;1.17192
76860;LONGUEIL;76860;49.8984;0.951125
76870;GAILLEFONTAINE;76870;49.6537;1.5892
76880;ARQUES-LA-BATAILLE;76880;49.8672;1.1397
76890;TÔTES;76890;49.7052;1.024915
76910;CRIEL-SUR-MER;76910;50.0013;1.286025
76920;AMFREVILLE-LA-MI-VOIE;76920;49.4075;1.1387
76930;OCTEVILLE-SUR-MER;76930;49.555;0.12495
76940;ARELAUNE-EN-SEINE;76940;49.4822;0.7555999999999999
76950;LES GRANDES-VENTES;76950;49.7854;1.2292
76960;NOTRE-DAME-DE-BONDEVILLE;76960;49.4833;1.05
76970;MOTTEVILLE;76970;49.6347;0.8293
76980;VEULES-LES-ROSES;76C01;49.8728;0.8
77000;MELUN;77000;48.5177;2.671925
77090;COLLÉGIEN;77090;48.8357;2.6736
77100;MEAUX;77100;48.9265;2.8786666666666663
77111;SOIGNOLLES-EN-BRIE;77111;48.6592;2.7079500000000003
77114;GOUAIX;77114;48.4854;3.341675
77115;SIVRY-COURTRY;77115;48.5283;2.7682
77118;BAZOCHES-LÈS-BRAY;77118;48.3987;3.151333333333333
77120;COULOMMIERS;77120;48.7607;3.0839100000000004
77122;MONTHYON;77122;49.0075;2.8261
77123;NOISY-SUR-ÉCOLE;77123;48.357;2.4952
77124;CRÉGY-LÈS-MEAUX;77124;48.9765;2.8615
77126;CHÂTENAY-SUR-SEINE;77126;48.4184;3.0896666666666666
77127;LIEUSAINT;77127;48.6348;2.5481
77130;MONTEREAU-FAULT-YONNE;77130;48.3997;2.982283333333333
77131;TOUQUIN;77C04;48.735;3.0022
77133;MACHAULT;77133;48.4604;2.8161
77134;LES ORMES-SUR-VOULZIE;77C06;48.4636;3.2296
77135;PONTCARRÉ;77135;48.7977;2.7051
77138;LUZANCY;77C03;48.9725;3.1821
77139;ÉTRÉPILLY;77C02;49.0667;2.9152
77140;NEMOURS;77140;48.3067;2.7198
77141;VAUDOY-EN-BRIE;77C04;48.6888;3.08
77144;MONTÉVRAIN;77144;48.8899;2.76225
77145;MAY-EN-MULTIEN;77C02;49.0723;3.0233
77148;SALINS;77C07;48.4256;3.00915
77150;LÉSIGNY;77150;48.7437;2.62305
77151;MONTCEAUX-LÈS-PROVINS;77C05;48.6942;3.4394
77154;VILLENEUVE-LES-BORDES;77C07;48.4831;3.02255
77157;EVERLY;77C06;48.4667;3.25
77160;PROVINS;77160;48.5676;3.2547454545454544
77163;MORTCERF;77163;48.8193;2.912733333333333
77164;FERRIÈRES-EN-BRIE;77164;48.8235;2.7066
77165;SAINT-SOUPPLETS;77165;49.044;2.803128571428572
77166;ÉVRY-GRÉGY-SUR-YERRE;77166;48.6854;2.64225
77167;BAGNEAUX-SUR-LOING;77167;48.2333;2.67964
77169;BOISSY-LE-CHÂTEL;77169;48.8207;3.16635
77170;BRIE-COMTE-ROBERT;77170;48.7166;2.631866666666667
77171;SOURDUN;77171;48.4982;3.4045
77173;CHEVRY-COSSIGNY;77173;48.7246;2.6611
77174;VILLENEUVE-LE-COMTE;77174;48.8158;2.8115
77176;SAVIGNY-LE-TEMPLE;77176;48.583;2.5729
77177;BROU-SUR-CHANTEREINE;77177;48.8833;2.6333
77178;SAINT-PATHUS;77178;49.0705;2.8085500000000003
77181;COURTRY;77181;48.9152;2.61635
77183;CROISSY-BEAUBOURG;77183;48.8283;2.6696
77184;ÉMERAINVILLE;77184;48.8128;2.6214
77185;LOGNES;77185;48.8354;2.63
77186;NOISIEL;77186;48.8487;2.6243
77190;DAMMARIE-LES-LYS;77190;48.5167;2.62415
77200;TORCY;77200;48.8506;2.6508
77210;AVON;77210;48.4295;2.7380500000000003
77220;TOURNAN-EN-BRIE;77220;48.7415;2.75898
77230;DAMMARTIN-EN-GOËLE;77230;49.035;2.689376923076923
77240;CESSON;77240;48.562;2.593833333333333
77250;MORET-LOING-ET-ORVANNE;77250;48.3497;2.81955
77260;LA FERTÉ-SOUS-JOUARRE;77260;48.9472;3.122385714285714
77270;VILLEPARISIS;77270;48.9421;2.6146
77280;OTHIS;77280;49.0739;2.675
77290;MITRY-MORY;77C01;48.9833;2.6406
77300;FONTAINEBLEAU;77300;48.4091;2.7018
77310;SAINT-FARGEAU-PONTHIERRY;77310;48.5182;2.5538000000000003
77320;LA FERTÉ-GAUCHER;77320;48.7008;3.321595454545455
77330;OZOIR-LA-FERRIÈRE;77330;48.767;2.6687
77340;PONTAULT-COMBAULT;77340;48.7981;2.6068
77350;LE MÉE-SUR-SEINE;77350;48.5285;2.6080666666666663
77360;VAIRES-SUR-MARNE;77360;48.8765;2.6398
77370;NANGIS;77370;48.5939;3.056530769230769
77380;COMBS-LA-VILLE;77380;48.665;2.5696
77390;GUIGNES;77390;48.6445;2.804846153846154
77400;LAGNY-SUR-MARNE;77400;48.8667;2.7050000000000005
77410;CLAYE-SOUILLY;77410;48.9396;2.723736363636364
77420;CHAMPS-SUR-MARNE;77420;48.85;2.6
77430;CHAMPAGNE-SUR-SEINE;77430;48.3979;2.7978
77440;LIZY-SUR-OURCQ;77440;48.9919;3.040892307692308
77450;ESBLY;77450;48.931;2.808525
77460;SOUPPES-SUR-LOING;77460;48.1988;2.77775
77470;TRILPORT;77470;48.9212;2.9529714285714284
77480;BRAY-SUR-SEINE;77480;48.4137;3.292666666666667
77500;CHELLES;77500;48.8811;2.5929
77510;REBAIS;77510;48.8757;3.27455
77515;POMMEUSE;77515;48.7996;2.99606
77520;DONNEMARIE-DONTILLY;77520;48.4397;3.145933333333333
77540;ROZAY-EN-BRIE;77540;48.6538;2.976828571428572
77550;MOISSY-CRAMAYEL;77550;48.6102;2.6468
77560;VILLIERS-SAINT-GEORGES;77C05;48.6351;3.34848
77570;CHÂTEAU-LANDON;77570;48.1415;2.6517857142857144
77580;CRÉCY-LA-CHAPELLE;77580;48.8816;2.939508333333334
77590;BOIS-LE-ROI;77590;48.4735;2.7235666666666667
77600;BUSSY-SAINT-GEORGES;77600;48.849;2.718066666666666
77610;FONTENAY-TRÉSIGNY;77610;48.75;2.856814285714285
77620;ÉGREVILLE;77620;48.1761;2.85235
77630;BARBIZON;77630;48.4435;2.5789000000000004
77640;JOUARRE;77640;48.9266;3.0991
77650;SAINTE-COLOMBE;77650;48.515;3.232525
77660;CHANGIS-SUR-MARNE;77660;48.9514;3.02075
77670;SAINT-MAMMÈS;77670;48.3879;2.8315
77680;ROISSY-EN-BRIE;77680;48.7916;2.6475
77690;MONTIGNY-SUR-LOING;77690;48.3357;2.74485
77700;SERRIS;77700;48.8453;2.7977
77710;LORREZ-LE-BOCAGE-PRÉAUX;77710;48.2272;2.87835
77720;MORMANT;77720;48.5774;2.88988
77730;SAÂCY-SUR-MARNE;77C03;48.9783;3.217725
77750;SAINT-CYR-SUR-MORIN;77750;48.9228;3.232616666666667
77760;LA CHAPELLE-LA-REINE;77760;48.3466;2.53984375
77780;BOURRON-MARLOTTE;77780;48.3405;2.7004
77810;THOMERY;77810;48.4072;2.7885
77820;LE CHÂTELET-EN-BRIE;77820;48.5048;2.819633333333333
77830;VALENCE-EN-BRIE;77830;48.4611;2.9019
77840;CROUY-SUR-OURCQ;77840;49.0644;3.1225666666666663
77850;HÉRICY;77850;48.4485;2.7644
77860;QUINCY-VOISINS;77860;48.8847;2.8612333333333333
77870;VULAINES-SUR-SEINE;77870;48.4319;2.7648
77880;GREZ-SUR-LOING;77880;48.3175;2.6885
77890;BEAUMONT-DU-GÂTINAIS;77890;48.1386;2.5357166666666666
77910;VARREDDES;77910;49.003;2.91165
77920;SAMOIS-SUR-SEINE;77920;48.4525;2.7504
77930;CHAILLY-EN-BIÈRE;77930;48.4975;2.5498333333333334
77940;VOULX;77940;48.3451;2.9740333333333333
77950;RUBELLES;77950;48.5533;2.6925000000000003
77970;JOUY-LE-CHÂTEL;77970;48.679;3.17464
77990;LE MESNIL-AMELOT;77C01;49.0179;2.5874
78000;VERSAILLES;78000;48.8036;2.1342
78100;SAINT-GERMAIN-EN-LAYE;78C03;48.8964;2.0904
78110;LE VÉSINET;78110;48.8928;2.1331
78111;DAMMARTIN-EN-SERVE;78C01;48.9032;1.6195
78112;SAINT-GERMAIN-EN-LAYE;78C03;48.8869;2.0637
78113;CONDÉ-SUR-VESGRE;78113;48.7233;1.6359333333333332
78114;MAGNY-LES-HAMEAUX;78114;48.7435;2.0615
78117;CHÂTEAUFORT;78117;48.7493;2.10195
78120;RAMBOUILLET;78120;48.6437;1.8747
78121;CRESPIÈRES;78121;48.8832;1.9215
78124;MAREIL-SUR-MAULDRE;78124;48.8952;1.86475
78125;GAZERAN;78125;48.6804;1.7378727272727277
78126;AULNAY-SUR-MAULDRE;78126;48.9295;1.8411
78130;LES MUREAUX;78130;48.9667;1.9215
78140;VÉLIZY-VILLACOUBLAY;78140;48.782;2.1939
78150;LE CHESNAY-ROCQUENCOURT;78150;48.8222;2.1122
78160;MARLY-LE-ROI;78160;48.8667;2.0833
78170;LA CELLE-SAINT-CLOUD;78170;48.8503;2.1452
78180;MONTIGNY-LE-BRETONNEUX;78180;48.7664;2.0341
78190;TRAPPES;78190;48.7741;2.0178
78200;MANTES-LA-JOLIE;78200;48.9278;1.650275
78210;SAINT-CYR-L'ÉCOLE;78210;48.7987;2.0681
78220;VIROFLAY;78220;48.8008;2.1618
78230;LE PECQ;78230;48.8932;2.1037
78240;CHAMBOURCY;78240;48.9066;2.0301
78250;MEULAN-EN-YVELINES;78250;49.0229;1.89245
78260;ACHÈRES;78260;48.9612;2.0688
78270;BONNIÈRES-SUR-SEINE;78270;49.0147;1.5516928571428572
78280;GUYANCOURT;78280;48.7733;2.0739
78290;CROISSY-SUR-SEINE;78290;48.8792;2.1384
78300;POISSY;78300;48.929;2.0495
78310;MAUREPAS;78310;48.7649;1.925
78320;LE MESNIL-SAINT-DENIS;78320;48.7167;1.9508
78330;FONTENAY-LE-FLEURY;78330;48.8125;2.0486
78340;LES CLAYES-SOUS-BOIS;78340;48.8221;1.9868
78350;JOUY-EN-JOSAS;78350;48.7638;2.15485
78360;MONTESSON;78360;48.9092;2.1375
78370;PLAISIR;78370;48.8232;1.9541
78380;BOUGIVAL;78380;48.8622;2.1415
78390;BOIS-D'ARCY;78390;48.7997;2.0232
78400;CHATOU;78400;48.8898;2.1586
78410;AUBERGENVILLE;78410;48.96;1.85962
78420;CARRIÈRES-SUR-SEINE;78420;48.9069;2.1792
78430;LOUVECIENNES;78430;48.8612;2.1146
78440;GARGENVILLE;78440;49.0095;1.7999454545454543
78450;VILLEPREUX;78450;48.8544;1.9946
78460;CHEVREUSE;78460;48.6877;2.0257500000000004
78470;SAINT-RÉMY-LÈS-CHEVREUSE;78470;48.7264;2.048633333333333
78480;VERNEUIL-SUR-SEINE;78480;48.9739;1.9648
78490;MONTFORT-L'AMAURY;78490;48.7728;1.8162636363636364
78500;SARTROUVILLE;78500;48.9482;2.1917
